ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR;DATA_MEDICAO;DEDOMAIOR;PESO_ANTERIOR;GANHO_PESO
184;Macho;66.0;1360.0;2.3;13.0;14.0;17.0;7.0;42.0;39.0;32.0;11.0;11.0;6.5;7.5;09-08-2024;;1905.0;-545.0
185;Macho;66.0;1010.0;2.3;11.0;13.0;15.5;7.5;41.5;42.0;32.0;10.0;13.0;6.0;8.0;09-08-2024;;820.0;190.0
186;Macho;66.0;920.0;2.5;12.3;17.0;14.7;7.5;39.2;38.0;29.5;10.8;11.8;8.5;6.6;09-08-2024;;770.0;150.0
187;Fêmea;66.0;400.0;1.7;9.5;10.0;11.5;7.0;30.5;29.5;23.0;9.0;10.0;6.0;6.0;09-08-2024;;400.0;0.0
188;Fêmea;66.0;1090.0;2.2;11.1;17.0;16.5;6.5;43.0;40.0;29.0;9.8;10.5;6.5;7.0;09-08-2024;;895.0;195.0
189;Macho;66.0;1210.0;2.2;11.5;17.0;15.6;10.0;40.0;39.0;37.5;11.0;12.0;7.5;7.4;09-08-2024;;960.0;250.0
190;Macho;66.0;1110.0;2.3;12.7;14.5;15.5;8.0;37.0;40.0;33.0;10.5;13.0;8.2;8.0;09-08-2024;;905.0;205.0
191;Macho;66.0;985.0;2.2;12.5;14.0;15.0;8.0;38.5;38.0;30.5;10.0;12.0;8.0;6.8;09-08-2024;;805.0;180.0
192;Fêmea;66.0;900.0;3.0;11.0;13.0;14.1;6.5;39.7;35.0;28.5;10.2;9.5;7.0;6.0;09-08-2024;;685.0;215.0
193;Macho;66.0;1095.0;2.3;12.5;17.0;17.5;9.5;44.0;43.0;22.0;10.5;11.5;8.0;8.7;09-08-2024;;835.0;260.0
194;Macho;66.0;1095.0;2.4;12.0;16.0;15.5;8.0;42.0;42.5;31.0;10.5;12.0;8.5;7.5;09-08-2024;;835.0;260.0
195;Macho;66.0;1340.0;2.1;10.9;16.8;17.1;5.9;48.0;37.7;36.7;12.3;12.0;6.9;7.9;09-08-2024;;1110.0;230.0
196;Fêmea;66.0;760.0;2.0;10.9;13.5;14.0;7.8;37.0;35.8;34.0;11.5;11.0;8.0;6.0;09-08-2024;;595.0;165.0
197;Macho;66.0;945.0;2.3;12.3;16.0;16.5;9.0;49.0;44.0;30.0;10.0;13.0;8.5;8.0;09-08-2024;;795.0;150.0
198;Fêmea;66.0;1170.0;2.5;10.0;13.0;7.5;16.0;42.0;35.0;33.0;10.5;12.5;7.0;7.5;09-08-2024;;925.0;245.0
199;Fêmea;66.0;885.0;2.3;11.5;16.5;15.4;7.5;36.5;39.6;35.7;10.0;11.0;9.0;6.9;09-08-2024;;795.0;90.0
200;Macho;66.0;910.0;2.5;11.8;7.5;15.6;7.2;39.0;34.5;35.0;11.0;12.8;7.2;5.5;09-08-2024;;720.0;190.0
201;Fêmea;66.0;920.0;3.0;11.5;15.0;15.5;6.0;40.0;41.0;28.5;11.0;10.0;7.5;7.0;09-08-2024;;705.0;215.0
202;Macho;66.0;915.0;2.1;11.7;13.5;15.6;8.3;42.0;44.0;27.5;8.5;14.0;7.5;7.9;09-08-2024;;720.0;195.0
203;Macho;66.0;980.0;20.0;11.0;15.0;14.0;7.0;40.0;42.0;28.0;11.0;13.0;6.5;6.0;09-08-2024;;770.0;210.0
204;Fêmea;66.0;1020.0;2.0;11.0;13.5;14.0;8.0;36.0;39.0;34.8;10.0;11.2;8.0;6.8;09-08-2024;;850.0;170.0
205;Macho;66.0;650.0;2.0;11.0;11.0;14.0;6.5;38.0;36.5;26.0;9.0;11.0;6.0;7.0;09-08-2024;;595.0;55.0
206;Macho;66.0;1300.0;23.0;12.0;13.0;16.0;7.0;42.5;42.0;30.0;8.5;10.5;6.5;7.5;09-08-2024;;1750.0;-450.0
207;Fêmea;66.0;1060.0;2.3;11.9;16.0;14.5;7.5;47.0;37.0;32.5;10.9;12.5;8.5;8.0;09-08-2024;;820.0;240.0
208;Fêmea;66.0;1260.0;2.2;11.6;14.0;14.0;8.0;39.0;36.0;35.0;13.0;10.3;7.8;6.5;09-08-2024;;1900.0;-640.0
209;Macho;66.0;920.0;2.5;12.0;13.0;15.0;7.5;41.0;37.0;33.0;11.0;11.0;7.5;7.5;09-08-2024;;720.0;200.0
210;Macho;66.0;1130.0;2.1;12.5;14.0;13.0;8.0;37.0;33.5;33.0;11.0;12.0;8.5;7.0;09-08-2024;;775.0;355.0
211;Macho;66.0;775.0;1.9;10.0;11.0;13.0;6.0;39.0;38.0;27.5;8.0;11.0;6.0;6.0;09-08-2024;;595.0;180.0
212;Macho;66.0;1120.0;2.5;13.2;12.5;14.0;5.5;37.5;34.5;34.5;11.2;12.0;7.9;5.5;09-08-2024;;895.0;225.0
213;Macho;66.0;1090.0;2.5;11.0;14.0;16.0;8.5;43.0;40.0;32.0;10.5;12.2;7.0;9.1;09-08-2024;;930.0;160.0
214;Fêmea;66.0;1010.0;2.5;12.5;15.5;16.0;7.5;43.4;39.3;28.5;12.7;10.6;7.4;6.0;09-08-2024;;835.0;175.0
216;Fêmea;66.0;865.0;2.0;11.0;12.0;14.0;6.5;37.0;33.0;28.0;9.0;10.5;6.1;7.1;09-08-2024;;650.0;215.0
217;Macho;66.0;955.0;2.1;12.0;14.0;13.5;7.5;35.0;32.0;30.0;11.0;13.0;8.0;7.0;09-08-2024;;775.0;180.0
218;Fêmea;66.0;1185.0;3.0;12.2;15.0;15.5;6.5;41.5;41.0;32.2;13.0;11.5;7.3;5.5;09-08-2024;;935.0;250.0
219;Macho;66.0;1090.0;2.4;11.7;15.0;18.0;8.7;44.0;43.0;31.6;13.0;12.0;9.0;8.5;09-08-2024;;890.0;200.0
220;Fêmea;66.0;1065.0;2.0;11.5;16.4;14.4;8.0;39.0;39.7;32.0;10.0;11.0;8.5;6.5;09-08-2024;;865.0;200.0
221;Fêmea;66.0;820.0;2.2;11.0;13.0;16.0;7.0;41.0;43.0;28.0;10.0;11.0;6.0;7.0;09-08-2024;;645.0;175.0
222;Fêmea;66.0;815.0;2.0;11.0;13.5;14.5;7.5;37.0;32.5;29.0;10.0;11.5;8.5;6.5;09-08-2024;;645.0;170.0
223;Macho;66.0;970.0;2.0;11.0;12.0;14.5;7.0;38.0;34.0;29.0;10.0;13.5;6.0;7.2;09-08-2024;;715.0;255.0
224;Fêmea;66.0;1140.0;2.7;11.5;16.0;15.0;7.0;40.0;41.0;30.0;11.0;9.5;7.0;6.0;09-08-2024;;910.0;230.0
225;Macho;66.0;1165.0;2.1;11.5;14.0;17.0;8.0;42.0;42.0;30.0;10.0;11.0;7.0;8.0;09-08-2024;;955.0;210.0
226;Macho;66.0;725.0;2.0;11.0;12.0;17.0;7.5;39.5;37.0;26.0;9.0;11.0;6.0;8.0;09-08-2024;;615.0;110.0
228;Macho;66.0;1145.0;2.5;12.0;8.0;18.0;7.4;41.0;36.0;34.4;10.0;10.8;6.5;6.5;09-08-2024;;965.0;180.0
229;Fêmea;66.0;980.0;2.5;11.4;15.0;16.0;9.3;44.0;42.0;29.0;11.0;12.0;7.5;7.5;09-08-2024;;765.0;215.0
230;Macho;66.0;1085.0;2.4;11.0;16.5;16.0;9.0;41.6;37.3;24.8;13.0;13.0;8.8;7.5;09-08-2024;;870.0;215.0
231;Macho;66.0;1070.0;2.7;11.3;16.0;15.3;8.5;41.5;36.5;34.2;10.5;11.0;8.5;7.5;09-08-2024;;850.0;220.0
232;Fêmea;66.0;535.0;2.0;10.5;12.0;12.0;7.0;33.0;34.0;25.0;8.0;11.0;7.0;6.5;09-08-2024;;405.0;130.0
233;Fêmea;66.0;1065.0;2.5;11.8;13.8;16.8;6.5;37.0;35.0;29.7;11.0;10.0;7.5;6.0;09-08-2024;;880.0;185.0
234;Macho;66.0;840.0;2.1;12.0;14.0;14.0;8.0;38.0;36.5;31.0;10.0;11.5;8.0;7.0;09-08-2024;;620.0;220.0
235;Macho;66.0;1005.0;2.0;11.5;12.0;15.5;7.0;34.0;41.0;30.0;10.0;11.0;6.0;6.8;09-08-2024;;795.0;210.0
