ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR;DATA_MEDICAO;DEDOMAIOR;PESO_ANTERIOR;GANHO_PESO
180;Macho;7.0;81.0;1.0;6.5;5.8;4.7;2.4;14.5;16.0;11.0;4.0;3.9;2.0;2.4;11-06-24;;29.0;52.0
181;Macho;7.0;82.0;1.1;7.1;5.5;4.2;2.2;15.4;15.1;9.1;3.5;4.0;2.6;2.2;11-06-24;;29.0;53.0
182;Macho;7.0;90.0;1.3;6.7;4.7;3.4;2.3;16.4;15.2;9.4;4.0;4.5;3.0;2.3;11-06-24;;31.0;59.0
183;Fêmea;7.0;93.0;1.9;6.3;6.5;6.2;3.7;15.3;14.8;9.9;4.5;4.8;3.8;3.9;11-06-24;;31.0;62.0
184;Macho;7.0;103.0;1.6;7.9;4.3;5.0;2.9;14.0;14.2;13.0;4.2;3.5;2.9;2.3;11-06-24;;36.0;67.0
185;Macho;7.0;88.0;1.4;7.1;4.5;5.4;2.0;15.6;12.3;10.2;5.6;3.9;2.7;2.3;11-06-24;;33.0;55.0
186;Macho;7.0;85.0;1.6;6.8;5.1;5.2;2.6;15.3;14.8;10.2;3.9;4.5;2.4;2.4;11-06-24;;30.0;55.0
187;Fêmea;7.0;36.0;0.8;7.4;4.1;2.1;1.5;11.0;11.5;8.0;2.6;2.2;2.2;2.4;11-06-24;;32.0;4.0
188;Fêmea;7.0;77.0;1.7;7.1;6.2;5.1;2.8;14.5;13.7;9.1;4.7;4.0;2.9;2.4;11-06-24;;34.0;43.0
189;Macho;7.0;93.0;1.3;8.0;6.0;4.4;2.6;14.0;15.3;10.5;4.2;4.4;2.9;2.9;11-06-24;;34.0;59.0
190;Macho;7.0;99.0;1.8;7.8;4.5;5.9;2.3;15.4;15.7;11.5;5.5;4.4;3.6;2.9;11-06-24;;34.0;65.0
191;Macho;7.0;89.0;1.3;6.5;5.1;4.2;3.0;16.2;15.6;10.9;4.0;3.9;2.3;3.1;11-06-24;;32.0;57.0
192;Fêmea;7.0;79.0;1.3;6.6;6.0;4.2;1.7;15.5;16.3;10.3;4.6;3.6;2.3;2.8;11-06-24;;30.0;49.0
193;Macho;7.0;92.0;1.3;7.1;3.7;5.3;2.4;16.3;14.2;9.7;3.5;4.0;2.9;2.5;11-06-24;;31.0;61.0
194;Macho;7.0;82.0;0.9;7.8;7.0;6.8;2.3;14.0;14.2;10.3;4.1;3.9;2.7;2.2;11-06-24;;34.0;48.0
195;Macho;7.0;93.0;1.4;8.2;6.8;5.1;4.2;16.1;15.7;10.9;3.6;5.6;3.2;2.8;11-06-24;;31.0;62.0
196;Fêmea;7.0;75.0;1.5;7.4;4.7;5.8;3.5;15.7;15.5;11.7;3.8;4.1;3.3;2.9;11-06-24;;32.0;43.0
197;Macho;7.0;91.0;1.7;7.5;4.7;5.1;2.5;16.2;15.5;12.4;6.0;4.1;3.4;2.8;11-06-24;;39.0;52.0
198;Fêmea;7.0;76.0;1.2;8.1;5.9;5.9;3.4;15.3;14.4;10.4;3.9;3.8;3.2;2.5;11-06-24;;36.0;40.0
199;Fêmea;7.0;100.0;1.2;7.6;5.7;5.1;3.1;16.1;14.5;11.0;4.5;4.4;2.8;3.0;11-06-24;;33.0;67.0
200;Macho;7.0;89.0;1.3;7.7;6.3;5.8;3.0;14.4;14.7;10.1;4.8;4.9;2.9;2.5;11-06-24;;34.0;55.0
201;Fêmea;7.0;77.0;1.9;7.8;6.1;4.9;2.4;15.2;15.4;10.4;4.0;3.4;2.5;2.4;11-06-24;;35.0;42.0
202;Macho;7.0;80.0;1.6;7.8;4.3;5.8;2.6;14.8;14.9;12.4;4.0;3.7;3.6;2.7;11-06-24;;34.0;46.0
203;Macho;7.0;97.0;1.5;7.8;5.1;5.5;2.4;16.4;15.4;11.4;6.6;5.1;3.9;2.6;11-06-24;;32.0;65.0
204;Fêmea;7.0;93.0;1.3;7.6;6.1;4.2;3.2;15.8;15.4;11.2;4.9;3.7;2.4;2.5;11-06-24;;30.0;63.0
205;Macho;7.0;74.0;1.7;8.0;4.8;6.0;2.1;15.6;12.8;10.1;5.1;4.9;3.2;2.6;11-06-24;;36.0;38.0
206;Macho;7.0;98.0;1.5;7.8;7.2;6.2;3.2;15.1;13.0;11.4;4.3;4.6;3.9;2.6;11-06-24;;29.0;69.0
207;Fêmea;7.0;81.0;1.2;7.9;6.1;6.4;3.2;14.3;14.0;10.7;3.0;3.6;3.4;2.4;11-06-24;;35.0;46.0
208;Fêmea;7.0;89.0;1.9;7.7;4.1;5.8;2.4;16.4;13.9;10.8;5.8;5.1;3.2;2.4;11-06-24;;33.0;56.0
209;Macho;7.0;96.0;1.6;8.2;4.2;4.6;2.5;13.4;14.5;11.9;4.3;4.1;3.2;2.9;11-06-24;;30.0;66.0
210;Macho;7.0;89.0;1.4;7.2;5.8;5.4;2.2;15.8;14.4;9.4;3.9;4.3;3.0;2.2;11-06-24;;28.0;61.0
211;Macho;7.0;61.0;1.7;7.4;4.0;5.0;2.0;13.8;12.9;9.8;5.5;4.1;2.8;2.5;11-06-24;;34.0;27.0
212;Macho;7.0;101.0;1.2;7.2;7.6;5.2;2.3;15.7;16.4;10.9;3.5;3.8;2.9;3.1;11-06-24;;34.0;67.0
213;Macho;7.0;95.0;1.3;7.2;6.8;4.9;2.3;15.9;15.5;11.3;4.9;3.6;2.6;3.1;11-06-24;;36.0;59.0
214;Fêmea;7.0;88.0;2.4;8.0;6.0;6.2;3.7;16.4;16.4;11.4;3.7;5.1;3.1;3.4;11-06-24;;31.0;57.0
215;Fêmea;7.0;72.0;1.3;6.7;5.2;4.8;2.2;14.9;13.8;9.2;2.7;3.4;1.9;1.9;11-06-24;;32.0;40.0
216;Fêmea;7.0;89.0;1.5;8.1;3.4;5.0;2.7;15.3;15.2;13.2;4.7;3.4;3.2;2.2;11-06-24;;36.0;53.0
217;Macho;7.0;66.0;1.4;5.9;5.3;4.8;2.9;14.2;12.0;8.3;3.4;4.1;3.1;2.9;11-06-24;;33.0;33.0
218;Fêmea;7.0;90.0;1.5;6.7;7.3;4.4;2.7;15.9;15.3;10.9;3.5;4.2;3.4;2.7;11-06-24;;37.0;53.0
219;Macho;7.0;89.0;1.2;7.7;6.3;4.2;2.2;16.4;15.2;11.2;5.2;3.4;2.3;2.2;11-06-24;;32.0;57.0
220;Fêmea;7.0;97.0;1.8;7.0;5.6;5.4;2.5;15.1;15.8;10.3;3.5;3.5;2.4;2.4;11-06-24;;25.0;72.0
221;Fêmea;7.0;63.0;1.4;7.1;5.0;5.0;2.9;15.0;15.8;9.6;3.6;3.8;2.8;3.2;11-06-24;;28.0;35.0
222;Fêmea;7.0;75.0;1.6;8.4;4.7;5.4;1.9;16.0;13.0;12.9;5.2;4.3;3.7;2.4;11-06-24;;30.0;45.0
223;Macho;7.0;63.0;1.1;6.0;4.0;4.6;2.4;14.3;12.4;8.7;3.1;4.6;2.5;2.3;11-06-24;;33.0;30.0
224;Fêmea;7.0;81.0;1.5;6.0;6.0;5.6;3.5;13.1;14.0;9.5;4.7;4.9;3.0;3.0;11-06-24;;41.0;40.0
225;Macho;7.0;98.0;1.1;7.2;5.3;4.6;2.9;14.8;15.5;10.4;2.9;4.1;2.6;2.3;11-06-24;;33.0;65.0
226;Macho;7.0;84.0;1.6;7.0;6.5;4.9;3.5;15.0;15.0;10.1;4.9;4.8;3.5;3.0;11-06-24;;37.0;47.0
227;Macho;7.0;93.0;1.4;8.0;7.0;6.7;2.4;16.0;14.7;11.7;3.8;3.9;3.6;2.9;11-06-24;;27.0;66.0
228;Macho;7.0;74.0;1.2;7.5;6.7;6.5;4.0;14.4;14.2;9.9;4.1;5.0;3.0;2.3;11-06-24;;38.0;36.0
229;Fêmea;7.0;99.0;1.6;7.9;4.8;5.6;2.4;17.0;14.5;12.1;6.4;4.4;3.0;2.3;11-06-24;;29.0;70.0
230;Macho;7.0;92.0;1.0;7.6;6.2;3.9;2.4;15.6;14.8;9.6;4.6;3.5;2.7;2.9;11-06-24;;31.0;61.0
231;Macho;7.0;84.0;1.3;7.8;6.5;5.1;1.6;16.0;15.6;11.6;4.5;3.4;2.3;2.6;11-06-24;;33.0;51.0
232;Fêmea;7.0;71.0;1.5;7.5;4.4;4.8;1.8;15.4;13.0;10.4;5.5;4.5;3.4;2.6;11-06-24;;32.0;39.0
233;Fêmea;7.0;84.0;1.3;7.4;6.4;6.2;2.7;14.3;12.8;11.3;3.6;3.8;3.5;2.7;11-06-24;;30.0;54.0
234;Macho;7.0;79.0;1.2;6.8;8.2;4.7;2.7;15.1;15.8;9.5;3.6;4.3;3.2;2.6;11-06-24;;29.0;50.0
235;Macho;7.0;75.0;1.2;6.6;5.0;5.0;2.5;14.9;15.0;9.2;3.0;3.9;2.4;2.2;11-06-24;;29.0;46.0
